,id,reviewServiceType,reviewType,reviewContentClassType,reviewContent,createDate,reviewDisplayStatusType,repurchase,reviewScore,reviewRankingScore,writerMemberId,writerMemberIdNo,writerMemberNo,writerMemberProfileImageUrl,checkoutMerchantNo,checkoutMerchantId,channelId,channelServiceType,orderNo,productOrderNo,productNo,productName,largeCategorizeCategoryId,middleCategorizeCategoryId,smallCategorizeCategoryId,detailCategorizeCategoryId,productUrl,originProductNo,eventTitle,reviewEvaluationValueSeqs,writerMemberMaskedId,profileImageSourceType,reviewAttaches,repThumbnailAttach,repThumbnailTagNameDescription,merchantNo,merchantName,isMyReview,parentReviewSeq,reviewTopics,helpCount
0,3374297849,SELLBLOG,NORMAL,TEXT,매장에서 보고 구매했어요 맘에들어요 캠핑용 굿,2022-02-23T13:53:15.727+0000,NORMAL,False,5,-71.9569,tnwl****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000286, 1000301, 1000307]",tnwl*****,DEFAULT,[],,{},,,False,,,
1,3373611183,SELLBLOG,AFTER_USE,TEXT,좋아요 커피잔으로 괜춘합다,2022-02-22T22:29:49.614+0000,NORMAL,False,5,-71.98606,kswi****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000302, 1000308]",kswi*****,DEFAULT,[],,{},,,False,3357592601,,
2,3373469388,SELLBLOG,NORMAL,PHOTO,"이것도 크림 색상처럼 뚜껑이 있음 완전 좋았을 것 같아요
그래도 너무 예쁘고 실용성 짱이에요",2022-02-22T13:28:41.068+0000,NORMAL,False,5,-71.804146,dmsw****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000286, 1000301, 1000308]",dmsw*****,DEFAULT,"[{'id': '2200214137', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-4641bb00-1a34-42cf-977a-66cc4d7f587a.jpeg', 'attachSize': 2026410, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220222_247/1645536515897s0DD0_JPEG/review-attachment-4641bb00-1a34-42cf-977a-66cc4d7f587a.jpeg', 'attachDirectoryName': '/20220222_247/1645536515897s0DD0_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220222_247/1645536515897s0DD0_JPEG/review-attachment-4641bb00-1a34-42cf-977a-66cc4d7f587a.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2200214137', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-4641bb00-1a34-42cf-977a-66cc4d7f587a.jpeg', 'attachSize': 2026410, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220222_247/1645536515897s0DD0_JPEG/review-attachment-4641bb00-1a34-42cf-977a-66cc4d7f587a.jpeg', 'attachDirectoryName': '/20220222_247/1645536515897s0DD0_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220222_247/1645536515897s0DD0_JPEG/review-attachment-4641bb00-1a34-42cf-977a-66cc4d7f587a.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,
3,3372827886,SELLBLOG,NORMAL,TEXT,친구 선물로 구매했는데 좋은 선물이 되었네요. 감사합니다.,2022-02-22T00:39:29.940+0000,NORMAL,False,5,-71.96793,somb****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000302, 1000286, 1000307]",so****,DEFAULT,[],,{},,,False,,,
4,3372534315,SELLBLOG,NORMAL,TEXT,배송이 빠르고 제품도 좋습니다,2022-02-21T08:58:43.494+0000,NORMAL,False,5,-72.030945,aten****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000301, 1000307]",aten********,DEFAULT,[],,{},,,False,,,
5,3372340963,SELLBLOG,NORMAL,TEXT,오오 고급지고 좋습니다ㅋㅋ,2022-02-21T03:50:42.174+0000,NORMAL,False,5,-72.052864,n105****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000286, 1000301, 1000307]",n1****,DEFAULT,[],,{},,,False,,,
6,3372266629,SELLBLOG,NORMAL,TEXT,잘 받았습니다. 감사합니다.,2022-02-21T02:22:56.731+0000,NORMAL,False,4,-72.0491,zzon****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000286, 1000301, 1000307]",zzon*****,DEFAULT,[],,{},,,False,,,
7,3372046223,SELLBLOG,AFTER_USE,TEXT,너무 잘쓰고있어요~,2022-02-20T14:20:52.450+0000,NORMAL,False,5,-72.06114,mans****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000302, 1000308]",mans****,DEFAULT,[],,{},,,False,,,
8,3372025226,SELLBLOG,NORMAL,TEXT,매장 품절이라 아쉬웠는데.  ㅠㅠ 배송 빠르고 너무 마음에 들어요 최고,2022-02-20T13:42:44.825+0000,NORMAL,False,5,-71.96632,wjuj****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000286, 1000301, 1000308]",wjuj*****,DEFAULT,[],,{},,,False,,,
9,3371711051,SELLBLOG,NORMAL,TEXT,배송도 빠르고 좋아요 ㅎㅎ,2022-02-20T03:53:02.821+0000,NORMAL,False,5,-72.06388,7son****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000301, 1000307]",7s****,DEFAULT,[],,{},,,False,,,
0,3371526880,SELLBLOG,AFTER_USE,PHOTO,디자인도 예쁘고 사길 잘 한 것 같아요 ! 잘 사용하고 있습니다,2022-02-19T18:47:19.161+0000,NORMAL,False,5,-71.81087,jyp0****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000286, 1000302, 1000307]",jyp0***,DEFAULT,"[{'id': '2199099599', 'attachWidth': 3024, 'attachHeight': 3024, 'attachName': 'review-attachment-e1ce2e65-fe20-4e62-9e95-6d3012aff33f.jpeg', 'attachSize': 1728378, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220220_168/1645296411923LWO9h_JPEG/review-attachment-e1ce2e65-fe20-4e62-9e95-6d3012aff33f.jpeg', 'attachDirectoryName': '/20220220_168/1645296411923LWO9h_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220220_168/1645296411923LWO9h_JPEG/review-attachment-e1ce2e65-fe20-4e62-9e95-6d3012aff33f.jpeg', 'width': 3024, 'height': 3024, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2199099599', 'attachWidth': 3024, 'attachHeight': 3024, 'attachName': 'review-attachment-e1ce2e65-fe20-4e62-9e95-6d3012aff33f.jpeg', 'attachSize': 1728378, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220220_168/1645296411923LWO9h_JPEG/review-attachment-e1ce2e65-fe20-4e62-9e95-6d3012aff33f.jpeg', 'attachDirectoryName': '/20220220_168/1645296411923LWO9h_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220220_168/1645296411923LWO9h_JPEG/review-attachment-e1ce2e65-fe20-4e62-9e95-6d3012aff33f.jpeg', 'width': 3024, 'height': 3024, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 0, 'patternEndNo': 21, 'startIdx': 0, 'endIdx': 7}]",
1,3371281635,SELLBLOG,AFTER_USE,PHOTO,집에서 쓰는데 이제 전용컵으로 씁니다 ㅎ,2022-02-19T09:22:32.429+0000,NORMAL,False,5,-71.887535,judo****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000301, 1000308]",judo*******,DEFAULT,"[{'id': '2198947124', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-e598e01c-a62f-4d69-a703-6fc64ebab49c.jpeg', 'attachSize': 3382079, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220219_196/16452625456371TAnh_JPEG/review-attachment-e598e01c-a62f-4d69-a703-6fc64ebab49c.jpeg', 'attachDirectoryName': '/20220219_196/16452625456371TAnh_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220219_196/16452625456371TAnh_JPEG/review-attachment-e598e01c-a62f-4d69-a703-6fc64ebab49c.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2198947124', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-e598e01c-a62f-4d69-a703-6fc64ebab49c.jpeg', 'attachSize': 3382079, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220219_196/16452625456371TAnh_JPEG/review-attachment-e598e01c-a62f-4d69-a703-6fc64ebab49c.jpeg', 'attachDirectoryName': '/20220219_196/16452625456371TAnh_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220219_196/16452625456371TAnh_JPEG/review-attachment-e598e01c-a62f-4d69-a703-6fc64ebab49c.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,
2,3371263879,SELLBLOG,NORMAL,TEXT,지인에 선물했는데 너어무 너어무 맘에 들어하네요!!,2022-02-19T08:53:20.632+0000,NORMAL,False,5,-72.043365,boki****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000302, 1000308]",boki****,DEFAULT,[],,{},,,False,,,
3,3370848234,SELLBLOG,NORMAL,TEXT,마음에 들어요. 마음에 들어요.,2022-02-18T22:53:41.801+0000,NORMAL,False,5,-72.07422,shan****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000302, 1000308]",shan******,DEFAULT,[],,{},,,False,,,
4,3370535884,SELLBLOG,NORMAL,TEXT,가볍고 보냉효과가 좋아요,2022-02-18T08:37:50.214+0000,NORMAL,False,5,-72.03976,bboy****,,0,https://phinf.pstatic.net/contact/20200724_186/1595556204143Lt2s0_JPEG/image.jpg,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000301, 1000308]",bboy****,NAVER_PROFILE,[],,{},,,False,,"[{'topicCode': 'cooler', 'topicCodeName': '보냉', 'patternStartNo': 10, 'patternEndNo': 34, 'startIdx': 4, 'endIdx': 12}]",
5,3370325126,SELLBLOG,AFTER_USE,PHOTO,역시 스덴이라 좋아요 ㅎㅎ,2022-02-18T04:21:29.704+0000,NORMAL,False,5,-71.92842,zlxl****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000286, 1000301, 1000307]",zlxl****,DEFAULT,"[{'id': '2198360934', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-0f5330a9-475d-415e-ae3d-2571f72a11d0.jpeg', 'attachSize': 960704, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220218_233/16451580803580VLG5_JPEG/review-attachment-0f5330a9-475d-415e-ae3d-2571f72a11d0.jpeg', 'attachDirectoryName': '/20220218_233/16451580803580VLG5_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220218_233/16451580803580VLG5_JPEG/review-attachment-0f5330a9-475d-415e-ae3d-2571f72a11d0.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2198360934', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-0f5330a9-475d-415e-ae3d-2571f72a11d0.jpeg', 'attachSize': 960704, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220218_233/16451580803580VLG5_JPEG/review-attachment-0f5330a9-475d-415e-ae3d-2571f72a11d0.jpeg', 'attachDirectoryName': '/20220218_233/16451580803580VLG5_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220218_233/16451580803580VLG5_JPEG/review-attachment-0f5330a9-475d-415e-ae3d-2571f72a11d0.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,
6,3369982069,SELLBLOG,NORMAL,TEXT,좋네요 품질좋고 싸게 잘샀습니다.,2022-02-17T14:42:59.342+0000,NORMAL,False,5,-72.001175,cowm****,,0,https://phinf.pstatic.net/contact/36/2011/3/31/cowma29_1301580851857.jpg,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000302, 1000308]",cowm***,NAVER_PROFILE,[],,{},,,False,,"[{'topicCode': 'quality', 'topicCodeName': '품질', 'patternStartNo': 10, 'patternEndNo': 21, 'startIdx': 4, 'endIdx': 7}]",
7,3369371828,SELLBLOG,AFTER_USE,TEXT,3개사서 잘 사용중이예요~ 깨질일없고 좋아요~,2022-02-17T01:32:10.310+0000,NORMAL,,5,,ksth****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000301, 1000308]",ksth***,DEFAULT,[],,{},,,False,3345991746,,
8,3369176646,SELLBLOG,NORMAL,PHOTO,질감이 넘 좋습니다 추천해요,2022-02-16T14:20:10.904+0000,NORMAL,False,5,-71.91833,yoyo****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000302, 1000308]",yoyo***,DEFAULT,"[{'id': '2197691247', 'attachWidth': 360, 'attachHeight': 360, 'attachName': 'review-attachment-a9984c6a-19dc-4f8d-8389-388c06f9d98b.jpeg', 'attachSize': 33286, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220216_103/1645021207027lKjQb_JPEG/review-attachment-a9984c6a-19dc-4f8d-8389-388c06f9d98b.jpeg', 'attachDirectoryName': '/20220216_103/1645021207027lKjQb_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220216_103/1645021207027lKjQb_JPEG/review-attachment-a9984c6a-19dc-4f8d-8389-388c06f9d98b.jpeg', 'width': 360, 'height': 360, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2197691247', 'attachWidth': 360, 'attachHeight': 360, 'attachName': 'review-attachment-a9984c6a-19dc-4f8d-8389-388c06f9d98b.jpeg', 'attachSize': 33286, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220216_103/1645021207027lKjQb_JPEG/review-attachment-a9984c6a-19dc-4f8d-8389-388c06f9d98b.jpeg', 'attachDirectoryName': '/20220216_103/1645021207027lKjQb_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220216_103/1645021207027lKjQb_JPEG/review-attachment-a9984c6a-19dc-4f8d-8389-388c06f9d98b.jpeg', 'width': 360, 'height': 360, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,
9,3369172189,SELLBLOG,NORMAL,PHOTO,부모님 선물드렸어요. 저도 써보니 타제품보다 가볍고 손잡이 그립감이 가장 좋았어요. 엄마도 따뜻하게 커피 잘마시겠다고 좋아하시네요,2022-02-16T14:14:19.833+0000,NORMAL,True,5,-71.7703,pure****,,0,https://phinf.pstatic.net/contact/20220216_186/1644976694978zF6go_JPEG/image.jpg,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000302, 1000308]",pure****,NAVER_PROFILE,"[{'id': '2197688461', 'attachWidth': 1080, 'attachHeight': 1440, 'attachName': 'review-attachment-8986d9e2-1ef0-4cd8-a6ac-56893b756252.jpeg', 'attachSize': 265589, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220216_243/1645020797994Ub74g_JPEG/review-attachment-8986d9e2-1ef0-4cd8-a6ac-56893b756252.jpeg', 'attachDirectoryName': '/20220216_243/1645020797994Ub74g_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220216_243/1645020797994Ub74g_JPEG/review-attachment-8986d9e2-1ef0-4cd8-a6ac-56893b756252.jpeg', 'width': 1080, 'height': 1440, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2197688461', 'attachWidth': 1080, 'attachHeight': 1440, 'attachName': 'review-attachment-8986d9e2-1ef0-4cd8-a6ac-56893b756252.jpeg', 'attachSize': 265589, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220216_243/1645020797994Ub74g_JPEG/review-attachment-8986d9e2-1ef0-4cd8-a6ac-56893b756252.jpeg', 'attachDirectoryName': '/20220216_243/1645020797994Ub74g_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220216_243/1645020797994Ub74g_JPEG/review-attachment-8986d9e2-1ef0-4cd8-a6ac-56893b756252.jpeg', 'width': 1080, 'height': 1440, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,"[{'topicCode': 'usability', 'topicCodeName': '사용성', 'patternStartNo': 73, 'patternEndNo': 114, 'startIdx': 29, 'endIdx': 44}]",
0,3369101484,SELLBLOG,AFTER_USE,TEXT,상당히 마음에 들어요 잘쓰고 있어요,2022-02-16T12:47:06.027+0000,NORMAL,False,5,-72.032906,joon****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000302, 1000308]",joon********,DEFAULT,[],,{},,,False,,,
1,3369067880,SELLBLOG,NORMAL,PHOTO,가볍도 보온보냉도 잘돼요,2022-02-16T12:11:08.314+0000,NORMAL,False,5,-71.9024,high****,,0,https://phinf.pstatic.net/contact/20170310_206/1489111072312RzzuN_PNG/image.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000302, 1000308]",high****,NAVER_PROFILE,"[{'id': '2197622717', 'attachWidth': 960, 'attachHeight': 1280, 'attachName': 'review-attachment-2ae9af3d-81e4-4faf-adaa-f4263695624a.jpeg', 'attachSize': 193228, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220216_238/1645013460090NaDX9_JPEG/review-attachment-2ae9af3d-81e4-4faf-adaa-f4263695624a.jpeg', 'attachDirectoryName': '/20220216_238/1645013460090NaDX9_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220216_238/1645013460090NaDX9_JPEG/review-attachment-2ae9af3d-81e4-4faf-adaa-f4263695624a.jpeg', 'width': 960, 'height': 1280, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2197622717', 'attachWidth': 960, 'attachHeight': 1280, 'attachName': 'review-attachment-2ae9af3d-81e4-4faf-adaa-f4263695624a.jpeg', 'attachSize': 193228, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220216_238/1645013460090NaDX9_JPEG/review-attachment-2ae9af3d-81e4-4faf-adaa-f4263695624a.jpeg', 'attachDirectoryName': '/20220216_238/1645013460090NaDX9_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220216_238/1645013460090NaDX9_JPEG/review-attachment-2ae9af3d-81e4-4faf-adaa-f4263695624a.jpeg', 'width': 960, 'height': 1280, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,"[{'topicCode': 'cooler', 'topicCodeName': '보냉', 'patternStartNo': 10, 'patternEndNo': 34, 'startIdx': 4, 'endIdx': 12}]",
2,3369013811,SELLBLOG,NORMAL,PHOTO,디자인 깔끔하고 괜찮네요,2022-02-16T11:13:11.035+0000,NORMAL,False,3,-71.905426,crrc****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000286, 1000301, 1000307]",cr****,DEFAULT,"[{'id': '2197588022', 'attachWidth': 2160, 'attachHeight': 2880, 'attachName': 'review-attachment-b0eb9299-462d-4ad4-a8b4-10580f13bb1d.jpeg', 'attachSize': 1666737, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220216_157/1645009986371u8Lzj_JPEG/review-attachment-b0eb9299-462d-4ad4-a8b4-10580f13bb1d.jpeg', 'attachDirectoryName': '/20220216_157/1645009986371u8Lzj_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220216_157/1645009986371u8Lzj_JPEG/review-attachment-b0eb9299-462d-4ad4-a8b4-10580f13bb1d.jpeg', 'width': 2160, 'height': 2880, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2197588022', 'attachWidth': 2160, 'attachHeight': 2880, 'attachName': 'review-attachment-b0eb9299-462d-4ad4-a8b4-10580f13bb1d.jpeg', 'attachSize': 1666737, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220216_157/1645009986371u8Lzj_JPEG/review-attachment-b0eb9299-462d-4ad4-a8b4-10580f13bb1d.jpeg', 'attachDirectoryName': '/20220216_157/1645009986371u8Lzj_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220216_157/1645009986371u8Lzj_JPEG/review-attachment-b0eb9299-462d-4ad4-a8b4-10580f13bb1d.jpeg', 'width': 2160, 'height': 2880, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 10, 'patternEndNo': 34, 'startIdx': 4, 'endIdx': 12}]",
3,3368864566,SELLBLOG,NORMAL,PHOTO,마음에 들어요 좋아요,2022-02-16T08:19:58.388+0000,NORMAL,False,5,-71.94946,gye4****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5862943533,[스타벅스] SS 블랙 데비 머그 414ml,50000008,50000061,50000882,50004537,https://smartstore.naver.com/main/products/5862943533,5836071851,,"[1000287, 1000302, 1000308]",gye4***,DEFAULT,"[{'id': '2197491140', 'attachWidth': 960, 'attachHeight': 1280, 'attachName': 'review-attachment-08763cdb-33cc-4114-8053-35ce01792afa.jpeg', 'attachSize': 272906, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220216_204/1644999593911ve8mu_JPEG/review-attachment-08763cdb-33cc-4114-8053-35ce01792afa.jpeg', 'attachDirectoryName': '/20220216_204/1644999593911ve8mu_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220216_204/1644999593911ve8mu_JPEG/review-attachment-08763cdb-33cc-4114-8053-35ce01792afa.jpeg', 'width': 960, 'height': 1280, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2197491140', 'attachWidth': 960, 'attachHeight': 1280, 'attachName': 'review-attachment-08763cdb-33cc-4114-8053-35ce01792afa.jpeg', 'attachSize': 272906, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220216_204/1644999593911ve8mu_JPEG/review-attachment-08763cdb-33cc-4114-8053-35ce01792afa.jpeg', 'attachDirectoryName': '/20220216_204/1644999593911ve8mu_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220216_204/1644999593911ve8mu_JPEG/review-attachment-08763cdb-33cc-4114-8053-35ce01792afa.jpeg', 'width': 960, 'height': 1280, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,
